id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1002274W,"[\"OL93137A\"]","[]",,"O negócio do Brasil","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10022991W,"[\"OL3993934A\"]","[]",,"(Ensslin) Neue Ensslin-Rechenspiele, Bd.2, Für das dritte und vierte Grundschuljahr","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10023406W,"[\"OL3994600A\"]","[]",,"Meines Vaters Pferde","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10023697W,"[\"OL3994790A\"]","[]",,"Quo vadis. Schicksalsstunden der Menschheit","[\"3183149\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10023700W,"[\"OL3994793A\"]","[]",,"ADAMAS","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10023815W,"[\"OL3994899A\"]","[]",,"Nachhaltig jagen. Zeitgemäße Wildbewirtschaftung","[\"3183930\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10023845W,"[\"OL3994927A\"]","[]",,"Finanzmanagement für Landwirte","[\"3183464\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10024158W,"[\"OL1025906A\"]","[\"Peter V. Saladin\"]",,"Wozu noch Staaten?","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1002503W,"[\"OL93179A\"]","[]",,"Cidadania cultural","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026071W,"[\"OL3997820A\"]","[]",,"Bildung beginnt mit der Geburt","[\"3185943\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026111W,"[\"OL3997906A\"]","[]",,"Der bunte Hund, Nr.53","[\"3186647\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026118W,"[\"OL3997915A\"]","[]",,"Der bürgerliche Staat der Gegenwart","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026252W,"[\"OL3998084A\"]","[]",,"Historisches rund um Grünau","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026264W,"[\"OL3998098A\"]","[]",,"Kostenrechnung für die Gastronomie. Mit Fallstudie aus der Unternehmensberatung.","[\"3213334\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026724W,"[\"OL3998705A\"]","[]",,"Krieg","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10026881W,"[\"OL3998914A\"]","[]",,"Der erzwungene Kapitalismus","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10027161W,"[\"OL3999315A\"]","[]",,"Von Philosophen und Teddybären. Personen der Weltgeschichte reden mit David über Psalm 139","[\"10573793\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10027639W,"[\"OL3999721A\"]","[]",,"Erich Honecker","[\"3188972\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10027706W,"[\"OL3999837A\"]","[]",,"Mein Recht als Aktionär","[\"3189195\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10027943W,"[\"OL4000057A\"]","[]",,"Strandgut der Geschichte","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10028276W,"[\"OL4000414A\"]","[]",,"Donna, ich und die Sache mit Tommi","[\"3191381\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10028540W,"[\"OL4000891A\"]","[]",,"Pur. Die Bar- Anthologie","[\"3192502\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10028645W,"[\"OL4001018A\"]","[]",,"Knüllen und Kleistern. Witzige Bastelideen aus Papier und Pappmache","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10028835W,"[\"OL4001156A\"]","[]",,"Gesund mit Schüssler- Salzen","[\"3193361\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10029174W,"[\"OL4001551A\"]","[]",,"Internationalisierung europäischer Klein- und Mittelunternehmen (INTERSTRATOS). (Sonderhefte zu Internationales Gewerbearchiv; Sh IGA 5)","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
